"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction","gene_id"
1463.39982392618,3.5283524273374,0.0896792761583419,39.3441225050432,0,0,"Significant","Upregulated","NHECHLLE_01797"
3758.44102209519,3.51954211415188,0.0750504334873336,46.8956933439415,0,0,"Significant","Upregulated","NHECHLLE_01804"
2780.72841760362,3.21316445751455,0.0750304026601096,42.8248329156688,0,0,"Significant","Upregulated","NHECHLLE_01805"
5725.77026529149,3.17006134361614,0.0835883667761509,37.9246714091871,0,0,"Significant","Upregulated","NHECHLLE_01840"
1989.74642282009,4.21084455344372,0.0954825972060598,44.1006495074317,0,0,"Significant","Upregulated","NHECHLLE_01841"
1528.7849563217,4.33739838862923,0.102870070464589,42.1638516338172,0,0,"Significant","Upregulated","NHECHLLE_01842"
1453.60566529169,4.82959267593351,0.106747237935024,45.2432565878025,0,0,"Significant","Upregulated","NHECHLLE_01881"
1847.16108331545,4.95581965453108,0.104083039504057,47.6140942668946,0,0,"Significant","Upregulated","NHECHLLE_01882"
8227.64761691933,-2.61555080509843,0.0619770825083118,-42.2019026911706,0,0,"Significant","Downregulated","NHECHLLE_01920"
1882.93714104381,-4.88076330689008,0.10517427185929,-46.4064378160841,0,0,"Significant","Downregulated","NHECHLLE_01939"
2631.03138507279,-4.16982527306656,0.0785143261859849,-53.1091009198636,0,0,"Significant","Downregulated","NHECHLLE_01940"
3305.32153131502,-3.71250852907602,0.0731938169252343,-50.7216139973716,0,0,"Significant","Downregulated","NHECHLLE_01941"
1475.48594203228,4.13593011536466,0.096528003122029,42.846945773198,0,0,"Significant","Upregulated","NHECHLLE_01959"
2597.75869948534,5.03186449260127,0.0996588484764469,50.4908953848738,0,0,"Significant","Upregulated","NHECHLLE_02009"
919.361133153948,4.74030697306695,0.125946064105432,37.6375951621541,0,0,"Significant","Upregulated","NHECHLLE_02010"
4310.44569403009,-2.31902232626073,0.0609081495901619,-38.0740892945352,0,0,"Significant","Downregulated","NHECHLLE_02026"
2682.17282165169,-2.94354362370909,0.0753201046111306,-39.0804505504378,0,0,"Significant","Downregulated","NHECHLLE_02070"
37598.2310908211,-2.43117897403682,0.0599963535575287,-40.5221122597998,0,0,"Significant","Downregulated","NHECHLLE_02072"
7973.34785170157,-2.19685741862885,0.0556731218020267,-39.4599287325913,0,0,"Significant","Downregulated","NHECHLLE_02109"
1662.39985600747,5.46726243841612,0.129456463472142,42.2324408668298,0,0,"Significant","Upregulated","NHECHLLE_02117"
1147.09221051827,4.31531579471468,0.105077134545333,41.068076450571,0,0,"Significant","Upregulated","NHECHLLE_02133"
2533.98512060859,3.46577715755808,0.0752519515209824,46.0556449036637,0,0,"Significant","Upregulated","NHECHLLE_02267"
74114.6949256884,7.31270779503462,0.083571857621281,87.5020372069902,0,0,"Significant","Upregulated","NHECHLLE_02269"
3964.94703130517,6.47390603374411,0.105819554738653,61.1787306205642,0,0,"Significant","Upregulated","NHECHLLE_02270"
6863.37025482966,6.98198152459323,0.10058264772437,69.415368182852,0,0,"Significant","Upregulated","NHECHLLE_02271"
6035.91258327098,6.37787781932793,0.0929413967499748,68.6225733887485,0,0,"Significant","Upregulated","NHECHLLE_02272"
12208.3933706501,6.01404046311921,0.0724215738155196,83.0421122639347,0,0,"Significant","Upregulated","NHECHLLE_02273"
10555.240175985,5.87696979810298,0.0771845719796799,76.1417683270976,0,0,"Significant","Upregulated","NHECHLLE_02274"
14697.2691933673,5.79516723921544,0.0713725216915217,81.1960555949341,0,0,"Significant","Upregulated","NHECHLLE_02275"
9958.8886836346,5.66059802761871,0.086951164118132,65.1008883553096,0,0,"Significant","Upregulated","NHECHLLE_02284"
93768.5470433529,3.89060886016899,0.0661517532044584,58.8133899965447,0,0,"Significant","Upregulated","NHECHLLE_02287"
6344.79336902684,2.47949688324203,0.0630478809455751,39.3272041193963,0,0,"Significant","Upregulated","NHECHLLE_02331"
6917.52115414029,2.67701828501009,0.0619136254096792,43.2379507304959,0,0,"Significant","Upregulated","NHECHLLE_02340"
25389.7595958596,2.46675977296966,0.0582726787609449,42.3313261964357,0,0,"Significant","Upregulated","NHECHLLE_02503"
1562.39614477517,-3.26687839373168,0.0815151029547478,-40.0769707123508,0,0,"Significant","Downregulated","NHECHLLE_02556"
8988.85343043438,3.08928790361413,0.0608175934916065,50.7959576539391,0,0,"Significant","Upregulated","NHECHLLE_02730"
19556.1771604416,5.36587705458758,0.0676034594546705,79.3728175728272,0,0,"Significant","Upregulated","NHECHLLE_02743"
5979.59794237368,4.48785181455286,0.076252151334631,58.8554124179135,0,0,"Significant","Upregulated","NHECHLLE_02744"
1648.37370633165,4.07059060794921,0.094330373438087,43.1524911816544,0,0,"Significant","Upregulated","NHECHLLE_02745"
4578.73394335356,-2.83937941713889,0.063159171070384,-44.9559322742648,0,0,"Significant","Downregulated","NHECHLLE_02838"
2424.70406434212,-4.41670398843202,0.0925615084227844,-47.7164219089674,0,0,"Significant","Downregulated","NHECHLLE_02839"
89100.4509766765,2.6927876388927,0.0628916776634067,42.816279338331,0,0,"Significant","Upregulated","NHECHLLE_02991"
20265.330535056,2.72108983980723,0.0551771647282189,49.3155067537496,0,0,"Significant","Upregulated","NHECHLLE_02992"
1034.18571809531,3.66166493587161,0.0976593898880745,37.4942434113932,1.1431529827547e-307,1.96952863293881e-306,"Significant","Upregulated","NHECHLLE_01799"
1005.83662759887,4.90617395061448,0.131194624945936,37.3961505864761,4.5128378668793e-306,7.72857263429629e-305,"Significant","Upregulated","NHECHLLE_00964"
33962.6231357195,-2.16484284361188,0.0579173122244505,-37.3781648433948,8.84491209472083e-306,1.50574098755366e-304,"Significant","Downregulated","NHECHLLE_00127"
6896.70727438377,2.39404102029846,0.0640529669126961,37.3759582996605,9.60588047726913e-306,1.62561054230708e-304,"Significant","Upregulated","NHECHLLE_00709"
7071.5402366951,-2.09422393547111,0.0560678287341114,-37.3516146915994,2.3869355372291e-305,4.01566802145602e-304,"Significant","Downregulated","NHECHLLE_01637"
3339.38592519269,2.33898738514553,0.0626907675782688,37.3099177997035,1.13328164372669e-304,1.89543011757797e-303,"Significant","Upregulated","NHECHLLE_00046"
1076.30651134133,3.47260390218443,0.0931012613774746,37.2992143264839,1.68993905752533e-304,2.81001494448979e-303,"Significant","Upregulated","NHECHLLE_00526"
2413.28937481293,-2.69008346031363,0.07217125145505,-37.273615270328,4.39239686787926e-304,7.26141909949981e-303,"Significant","Downregulated","NHECHLLE_01706"
4078.61142564241,3.35883641306926,0.0906155422159276,37.0668908548325,9.59912711252119e-301,1.57778755987417e-299,"Significant","Upregulated","NHECHLLE_00024"
2333.10748316497,-2.70551154407363,0.0729957313237549,-37.0639692898477,1.06978195326323e-300,1.74832936361877e-299,"Significant","Downregulated","NHECHLLE_00381"
2441.0807264289,2.58129447602228,0.0701545836791774,36.7943809320679,2.27068070601086e-296,3.68985614726765e-295,"Significant","Upregulated","NHECHLLE_00142"
6499.37066951315,-2.03950021285926,0.0554756591118433,-36.7638752835268,6.97881421587627e-296,1.12765020663311e-294,"Significant","Downregulated","NHECHLLE_01420"
35147.4817393281,-2.01751860097951,0.0549968069339326,-36.6842861150675,1.30045200150726e-294,2.08949029455661e-293,"Significant","Downregulated","NHECHLLE_01458"
3052.36791470844,2.52937807298939,0.06909620371702,36.6066142120967,2.24468468850872e-293,3.58647944644411e-292,"Significant","Upregulated","NHECHLLE_01949"
19750.5192883023,-2.71585558576525,0.0744480365120194,-36.4798819822036,2.31188920801539e-291,3.67333507495779e-290,"Significant","Downregulated","NHECHLLE_01476"
32360.1672176599,-2.20732971553596,0.0605643726781355,-36.4460097236809,7.95718198920961e-291,1.25732267895798e-289,"Significant","Downregulated","NHECHLLE_01465"
17482.705004948,-1.90633650752831,0.0523738402679087,-36.3986390491284,4.47335434022524e-290,7.02955682035394e-289,"Significant","Downregulated","NHECHLLE_01592"
2586.71257641224,3.08425673837874,0.0848021448794769,36.3700321821125,1.26766972680458e-289,1.98116689544322e-288,"Significant","Upregulated","NHECHLLE_00741"
2223.03967690372,-2.66302944314917,0.0733967056655139,-36.2826835210455,3.03452499985942e-288,4.71670733673802e-287,"Significant","Downregulated","NHECHLLE_00987"
119379.702929863,-2.23365436253046,0.0616243781070294,-36.2462783583965,1.13733351114588e-287,1.75825613074444e-286,"Significant","Downregulated","NHECHLLE_02027"
16126.3420215017,2.19815251306184,0.0607970160103965,36.155598700534,3.03827893546924e-286,4.67176223410861e-285,"Significant","Upregulated","NHECHLLE_01045"
4176.8980520561,-2.34966183738047,0.0650084159553561,-36.1439638676026,4.62839076725313e-286,7.07871529109302e-285,"Significant","Downregulated","NHECHLLE_00360"
7011.49645883037,2.53702738543392,0.0703017372115415,36.0876912301594,3.53782720160175e-285,5.38201372158564e-284,"Significant","Upregulated","NHECHLLE_00246"
6345.8048250476,2.20263778324,0.0612165878565282,35.9810610222554,1.65475038421991e-283,2.50401380892536e-282,"Significant","Upregulated","NHECHLLE_01579"
873.869430693945,4.43230253581276,0.123192406374566,35.9786992254731,1.80163192369962e-283,2.71193015883205e-282,"Significant","Upregulated","NHECHLLE_00958"
6743.67137240169,2.71578313471537,0.0758940699418898,35.7838647577443,1.96849573244925e-280,2.94759046848422e-279,"Significant","Upregulated","NHECHLLE_02592"
776.865445774361,4.99214252796827,0.139718079636806,35.7301112421902,1.34749773104696e-279,2.00721016187204e-278,"Significant","Upregulated","NHECHLLE_01499"
1963.39179507343,-2.67542360043458,0.0749598706374201,-35.6914116537843,5.3726599025609e-279,7.9615581975773e-278,"Significant","Downregulated","NHECHLLE_02530"
2850.87000304715,2.34989469893216,0.0659377210784603,35.6380939543844,3.60309506457938e-278,5.31177932200878e-277,"Significant","Upregulated","NHECHLLE_00968"
9843.4641405382,2.87369073147122,0.0808626608814653,35.5379194815726,1.27691020047783e-276,1.87280162736748e-275,"Significant","Upregulated","NHECHLLE_02305"
931.373261199886,-4.20266730810401,0.118388084697289,-35.4990733978843,5.07989045908656e-276,7.41249322091201e-275,"Significant","Downregulated","NHECHLLE_01757"
4347.71601002019,2.60886637897225,0.0739869415994937,35.2611734256373,2.31311046839281e-272,3.35811976629616e-271,"Significant","Upregulated","NHECHLLE_02934"
9990.57333214388,7.26654551012631,0.206148257944483,35.2491240167707,3.53862443172919e-272,5.1113464013866e-271,"Significant","Upregulated","NHECHLLE_00314"
782.003667862442,5.05098601009302,0.14386570799492,35.1090338378022,4.90761041856768e-270,7.05314864176059e-269,"Significant","Upregulated","NHECHLLE_00192"
2946.03045113856,2.6255877376752,0.075137010821845,34.9440004194557,1.59724736707055e-267,2.28406373491088e-266,"Significant","Upregulated","NHECHLLE_00519"
3004.35907521198,-2.32868414247899,0.0666886921336564,-34.9187256186083,3.86471279742021e-267,5.49904407991134e-266,"Significant","Downregulated","NHECHLLE_00204"
13197.8535309353,-2.16113513469844,0.0623756222601173,-34.6471114257767,4.93759000795252e-263,6.99084525878426e-262,"Significant","Downregulated","NHECHLLE_02073"
1664.36833692678,2.58336892893164,0.0746654445929604,34.5992573005479,2.59227096442706e-262,3.65216500406966e-261,"Significant","Upregulated","NHECHLLE_00421"
19899.0672584142,-1.83909442192332,0.0532708274317076,-34.5234814360826,3.56461376317625e-261,4.99744870719807e-260,"Significant","Downregulated","NHECHLLE_00232"
4024.62299447067,-2.1622961652876,0.0627442280892373,-34.4620729449774,2.9695112119091e-260,4.14283027612684e-259,"Significant","Downregulated","NHECHLLE_00156"
6729.32569789416,-2.64273038557648,0.0769731106803945,-34.3331633893497,2.51217817900795e-258,3.48778135532172e-257,"Significant","Downregulated","NHECHLLE_00817"
2009.14340556423,-2.6061530460912,0.076360279686811,-34.1296948725207,2.6760634086335e-255,3.69736297038252e-254,"Significant","Downregulated","NHECHLLE_02719"
8267.12439854126,2.3724220071746,0.0696235016776902,34.0750170561273,1.72979810838163e-254,2.37847239902474e-253,"Significant","Upregulated","NHECHLLE_01067"
1593.65138991633,3.04041727373534,0.0893344791080407,34.0340852053133,6.98049892501305e-254,9.55226168685996e-253,"Significant","Upregulated","NHECHLLE_02584"
23508.0842625471,8.38384254107126,0.246898716597092,33.9566064037207,9.74475437246436e-253,1.32714273834515e-251,"Significant","Upregulated","NHECHLLE_00578"
3129.38795156797,-2.10937287079687,0.0622678346489891,-33.8758025341277,1.51361047066375e-251,2.05162367113665e-250,"Significant","Downregulated","NHECHLLE_00885"
1179.46773331847,2.98804948683519,0.0882552322474699,33.8569103580921,2.87158425040161e-251,3.87392969629651e-250,"Significant","Upregulated","NHECHLLE_00584"
2025.19448797546,2.7801554626918,0.0824609792672707,33.7148004716366,3.50852820647623e-249,4.71098153545634e-248,"Significant","Upregulated","NHECHLLE_01806"
